infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,conjugacion
marcar,ar,mar,m,ar,c,1,1,2,0,0,amos,marcamos
marcar,ar,mar,m,ar,c,2,1,2,0,0,asteis,marcasteis
marcar,ar,mar,m,ar,c,3,1,2,0,0,aron,marcaron
marcar,ar,mar,m,ar,c,1,0,3,0,0,aré,marcaré
marcar,ar,mar,m,ar,c,2,0,3,0,0,arás,marcarás
marcar,ar,mar,m,ar,c,3,0,3,0,0,ará,marcará
marcar,ar,mar,m,ar,c,1,1,3,0,0,aremos,marcaremos
marcar,ar,mar,m,ar,c,2,1,3,0,0,aréis,marcaréis
marcar,ar,mar,m,ar,c,3,1,3,0,0,arán,marcarán
marcar,ar,mar,m,ar,c,1,0,4,0,0,aría,marcaría
marcar,ar,mar,m,ar,c,2,0,4,0,0,arías,marcarías
marcar,ar,mar,m,ar,c,3,0,4,0,0,aría,marcaría
marcar,ar,mar,m,ar,c,1,1,4,0,0,aríamos,marcaríamos
marcar,ar,mar,m,ar,c,2,1,4,0,0,aríais,marcaríais
marcar,ar,mar,m,ar,c,3,1,4,0,0,arían,marcarían
marcar,ar,mar,m,ar,c,1,0,0,1,0,que,marque
marcar,ar,mar,m,ar,c,2,0,0,1,0,ques,marques
marcar,ar,mar,m,ar,c,3,0,0,1,0,que,marque
marcar,ar,mar,m,ar,c,1,1,0,1,0,quemos,marquemos
marcar,ar,mar,m,ar,c,2,1,0,1,0,quéis,marquéis
marcar,ar,mar,m,ar,c,3,1,0,1,0,quen,marquen
marcar,ar,mar,m,ar,c,1,0,1,1,0,ara,marcara
marcar,ar,mar,m,ar,c,2,0,1,1,0,aras,marcaras
marcar,ar,mar,m,ar,c,3,0,1,1,0,ara,marcara
marcar,ar,mar,m,ar,c,1,1,1,1,0,áramos,marcáramos
marcar,ar,mar,m,ar,c,2,1,1,1,0,arais,marcarais
marcar,ar,mar,m,ar,c,3,1,1,1,0,aran,marcaran
marcar,ar,mar,m,ar,c,1,0,3,1,0,are,marcare
marcar,ar,mar,m,ar,c,2,0,3,1,0,ares,marcares
marcar,ar,mar,m,ar,c,3,0,3,1,0,are,marcare
marcar,ar,mar,m,ar,c,1,1,3,1,0,áremos,marcáremos
marcar,ar,mar,m,ar,c,2,1,3,1,0,areis,marcareis
marcar,ar,mar,m,ar,c,3,1,3,1,0,aren,marcaren
marcar,ar,mar,m,ar,c,0,0,0,2,-,?,-
marcar,ar,mar,m,ar,c,2,0,0,2,0,a,marca
marcar,ar,mar,m,ar,c,3,0,0,2,0,que,marque
marcar,ar,mar,m,ar,c,1,1,0,2,0,quemos,marquemos
marcar,ar,mar,m,ar,c,2,1,0,2,0,ad,marcad
marcar,ar,mar,m,ar,c,3,1,0,2,0,quen,marquen
hacer,er,ha,NULL,ha,c,1,0,0,0,0,go,hago
hacer,er,ha,NULL,ha,c,2,0,0,0,0,es,haces
hacer,er,ha,NULL,ha,c,3,0,0,0,0,e,hace
hacer,er,ha,NULL,ha,c,1,1,0,0,0,emos,hacemos
hacer,er,ha,NULL,ha,c,2,1,0,0,0,éis,hacéis
hacer,er,ha,NULL,ha,c,3,1,0,0,0,en,hacen
hacer,er,ha,NULL,ha,c,1,0,1,0,0,ía,hacía
hacer,er,ha,NULL,ha,c,2,0,1,0,0,ías,hacías
hacer,er,ha,NULL,ha,c,3,0,1,0,0,ía,hacía
hacer,er,ha,NULL,ha,c,1,1,1,0,0,íamos,hacíamos
hacer,er,ha,NULL,ha,c,2,1,1,0,0,íais,hacíais
hacer,er,ha,NULL,ha,c,3,1,1,0,0,ían,hacían
hacer,er,ha,NULL,ha,c,1,0,2,0,hi,e,hice
hacer,er,ha,NULL,ha,c,2,0,2,0,hi,iste,hiciste
hacer,er,ha,NULL,ha,c,3,0,2,0,hi,zo,hizo
hacer,er,ha,NULL,ha,c,1,1,2,0,hi,imos,hicimos
hacer,er,ha,NULL,ha,c,2,1,2,0,hi,isteis,hicisteis
hacer,er,ha,NULL,ha,c,3,1,2,0,hi,ieron,hicieron
hacer,er,ha,NULL,ha,c,1,0,3,0,0,ré,haré
hacer,er,ha,NULL,ha,c,2,0,3,0,0,rás,harás
hacer,er,ha,NULL,ha,c,3,0,3,0,0,rá,hará
hacer,er,ha,NULL,ha,c,1,1,3,0,0,remos,haremos
hacer,er,ha,NULL,ha,c,2,1,3,0,0,réis,haréis
hacer,er,ha,NULL,ha,c,3,1,3,0,0,rán,harán
hacer,er,ha,NULL,ha,c,1,0,4,0,0,ría,haría
hacer,er,ha,NULL,ha,c,2,0,4,0,0,rías,harías
hacer,er,ha,NULL,ha,c,3,0,4,0,0,ría,haría
hacer,er,ha,NULL,ha,c,1,1,4,0,0,ríamos,haríamos
hacer,er,ha,NULL,ha,c,2,1,4,0,0,ríais,haríais
hacer,er,ha,NULL,ha,c,3,1,4,0,0,rían,harían
hacer,er,ha,NULL,ha,c,1,0,0,1,0,ga,haga
hacer,er,ha,NULL,ha,c,2,0,0,1,0,gas,hagas
hacer,er,ha,NULL,ha,c,3,0,0,1,0,ga,haga
hacer,er,ha,NULL,ha,c,1,1,0,1,0,gamos,hagamos
hacer,er,ha,NULL,ha,c,2,1,0,1,0,gáis,hagáis
hacer,er,ha,NULL,ha,c,3,1,0,1,0,gan,hagan
hacer,er,ha,NULL,ha,c,1,0,1,1,hi,iera,hiciera
hacer,er,ha,NULL,ha,c,2,0,1,1,hi,ieras,hicieras
hacer,er,ha,NULL,ha,c,3,0,1,1,hi,iera,hiciera
hacer,er,ha,NULL,ha,c,1,1,1,1,hi,iéramos,hiciéramos
hacer,er,ha,NULL,ha,c,2,1,1,1,hi,ierais,hicierais
hacer,er,ha,NULL,ha,c,3,1,1,1,hi,ieran,hicieran
hacer,er,ha,NULL,ha,c,1,0,3,1,hi,iere,hiciere
hacer,er,ha,NULL,ha,c,2,0,3,1,hi,ieres,hicieres
hacer,er,ha,NULL,ha,c,3,0,3,1,hi,iere,hiciere
hacer,er,ha,NULL,ha,c,1,1,3,1,hi,iéremos,hiciéremos
hacer,er,ha,NULL,ha,c,2,1,3,1,hi,iereis,hiciereis
hacer,er,ha,NULL,ha,c,3,1,3,1,hi,ieren,hicieren
hacer,er,ha,NULL,ha,c,0,0,0,2,-,?,-
hacer,er,ha,NULL,ha,c,2,0,0,2,haz,?,haz
hacer,er,ha,NULL,ha,c,3,0,0,2,0,ga,haga
hacer,er,ha,NULL,ha,c,1,1,0,2,0,gamos,hagamos
hacer,er,ha,NULL,ha,c,2,1,0,2,0,ed,haced
hacer,er,ha,NULL,ha,c,3,1,0,2,0,gan,hagan
medir,ir,me,NULL,me,d,1,0,0,0,mi,o,mido
medir,ir,me,NULL,me,d,2,0,0,0,mi,es,mides
medir,ir,me,NULL,me,d,3,0,0,0,mi,e,mide
medir,ir,me,NULL,me,d,1,1,0,0,0,imos,medimos
medir,ir,me,NULL,me,d,2,1,0,0,0,ís,medís
medir,ir,me,NULL,me,d,3,1,0,0,mi,en,miden
medir,ir,me,NULL,me,d,1,0,1,0,0,ía,medía
medir,ir,me,NULL,me,d,2,0,1,0,0,ías,medías
medir,ir,me,NULL,me,d,3,0,1,0,0,ía,medía
medir,ir,me,NULL,me,d,1,1,1,0,0,íamos,medíamos
medir,ir,me,NULL,me,d,2,1,1,0,0,íais,medíais
medir,ir,me,NULL,me,d,3,1,1,0,0,ían,medían
medir,ir,me,NULL,me,d,1,0,2,0,0,í,medí
medir,ir,me,NULL,me,d,2,0,2,0,0,iste,mediste
medir,ir,me,NULL,me,d,3,0,2,0,mi,ió,midió
medir,ir,me,NULL,me,d,1,1,2,0,0,imos,medimos
medir,ir,me,NULL,me,d,2,1,2,0,0,isteis,medisteis
medir,ir,me,NULL,me,d,3,1,2,0,mi,ieron,midieron
medir,ir,me,NULL,me,d,1,0,3,0,0,iré,mediré
medir,ir,me,NULL,me,d,2,0,3,0,0,irás,medirás
medir,ir,me,NULL,me,d,3,0,3,0,0,irá,medirá
medir,ir,me,NULL,me,d,1,1,3,0,0,iremos,mediremos
medir,ir,me,NULL,me,d,2,1,3,0,0,iréis,mediréis
medir,ir,me,NULL,me,d,3,1,3,0,0,irán,medirán
medir,ir,me,NULL,me,d,1,0,4,0,0,iría,mediría
medir,ir,me,NULL,me,d,2,0,4,0,0,irías,medirías
medir,ir,me,NULL,me,d,3,0,4,0,0,iría,mediría
medir,ir,me,NULL,me,d,1,1,4,0,0,iríamos,mediríamos
medir,ir,me,NULL,me,d,2,1,4,0,0,iríais,mediríais
medir,ir,me,NULL,me,d,3,1,4,0,0,irían,medirían
medir,ir,me,NULL,me,d,1,0,0,1,mi,a,mida
medir,ir,me,NULL,me,d,2,0,0,1,mi,as,midas
medir,ir,me,NULL,me,d,3,0,0,1,mi,a,mida
medir,ir,me,NULL,me,d,1,1,0,1,mi,amos,midamos
medir,ir,me,NULL,me,d,2,1,0,1,mi,áis,midáis
medir,ir,me,NULL,me,d,3,1,0,1,mi,an,midan
medir,ir,me,NULL,me,d,1,0,1,1,mi,iera,midiera
medir,ir,me,NULL,me,d,2,0,1,1,mi,ieras,midieras
medir,ir,me,NULL,me,d,3,0,1,1,mi,iera,midiera
medir,ir,me,NULL,me,d,1,1,1,1,mi,iéramos,midiéramos
medir,ir,me,NULL,me,d,2,1,1,1,mi,ierais,midierais
medir,ir,me,NULL,me,d,3,1,1,1,mi,ieran,midieran
medir,ir,me,NULL,me,d,1,0,3,1,mi,iere,midiere
medir,ir,me,NULL,me,d,2,0,3,1,mi,ieres,midieres
medir,ir,me,NULL,me,d,3,0,3,1,mi,iere,midiere
medir,ir,me,NULL,me,d,1,1,3,1,mi,iéremos,midiéremos
medir,ir,me,NULL,me,d,2,1,3,1,mi,iereis,midiereis
medir,ir,me,NULL,me,d,3,1,3,1,mi,ieren,midieren
medir,ir,me,NULL,me,d,0,0,0,2,-,?,-
medir,ir,me,NULL,me,d,2,0,0,2,mi,e,mide
medir,ir,me,NULL,me,d,3,0,0,2,mi,a,mida
medir,ir,me,NULL,me,d,1,1,0,2,mi,amos,midamos
medir,ir,me,NULL,me,d,2,1,0,2,0,id,medid
medir,ir,me,NULL,me,d,3,1,0,2,mi,an,midan
memorizar,ar,ri,NULL,ri,z,1,0,0,0,0,o,memorizo
memorizar,ar,ri,NULL,ri,z,2,0,0,0,0,as,memorizas
memorizar,ar,ri,NULL,ri,z,3,0,0,0,0,a,memoriza
memorizar,ar,ri,NULL,ri,z,1,1,0,0,0,amos,memorizamos
memorizar,ar,ri,NULL,ri,z,2,1,0,0,0,áis,memorizáis
memorizar,ar,ri,NULL,ri,z,3,1,0,0,0,an,memorizan
memorizar,ar,ri,NULL,ri,z,1,0,1,0,0,aba,memorizaba
memorizar,ar,ri,NULL,ri,z,2,0,1,0,0,abas,memorizabas
memorizar,ar,ri,NULL,ri,z,3,0,1,0,0,aba,memorizaba
memorizar,ar,ri,NULL,ri,z,1,1,1,0,0,ábamos,memorizábamos
memorizar,ar,ri,NULL,ri,z,2,1,1,0,0,abais,memorizabais
memorizar,ar,ri,NULL,ri,z,3,1,1,0,0,aban,memorizaban
memorizar,ar,ri,NULL,ri,z,1,0,2,0,0,cé,memoricé
memorizar,ar,ri,NULL,ri,z,2,0,2,0,0,aste,memorizaste
memorizar,ar,ri,NULL,ri,z,3,0,2,0,0,ó,memorizó
memorizar,ar,ri,NULL,ri,z,1,1,2,0,0,amos,memorizamos
memorizar,ar,ri,NULL,ri,z,2,1,2,0,0,asteis,memorizasteis
memorizar,ar,ri,NULL,ri,z,3,1,2,0,0,aron,memorizaron
memorizar,ar,ri,NULL,ri,z,1,0,3,0,0,aré,memorizaré
memorizar,ar,ri,NULL,ri,z,2,0,3,0,0,arás,memorizarás
memorizar,ar,ri,NULL,ri,z,3,0,3,0,0,ará,memorizará
memorizar,ar,ri,NULL,ri,z,1,1,3,0,0,aremos,memorizaremos
memorizar,ar,ri,NULL,ri,z,2,1,3,0,0,aréis,memorizaréis
memorizar,ar,ri,NULL,ri,z,3,1,3,0,0,arán,memorizarán
memorizar,ar,ri,NULL,ri,z,1,0,4,0,0,aría,memorizaría
memorizar,ar,ri,NULL,ri,z,2,0,4,0,0,arías,memorizarías
memorizar,ar,ri,NULL,ri,z,3,0,4,0,0,aría,memorizaría
memorizar,ar,ri,NULL,ri,z,1,1,4,0,0,aríamos,memorizaríamos
memorizar,ar,ri,NULL,ri,z,2,1,4,0,0,aríais,memorizaríais
memorizar,ar,ri,NULL,ri,z,3,1,4,0,0,arían,memorizarían
memorizar,ar,ri,NULL,ri,z,1,0,0,1,0,ce,memorice
memorizar,ar,ri,NULL,ri,z,2,0,0,1,0,ces,memorices
memorizar,ar,ri,NULL,ri,z,3,0,0,1,0,ce,memorice
memorizar,ar,ri,NULL,ri,z,1,1,0,1,0,cemos,memoricemos
memorizar,ar,ri,NULL,ri,z,2,1,0,1,0,céis,memoricéis
memorizar,ar,ri,NULL,ri,z,3,1,0,1,0,cen,memoricen
memorizar,ar,ri,NULL,ri,z,1,0,1,1,0,ara,memorizara
memorizar,ar,ri,NULL,ri,z,2,0,1,1,0,aras,memorizaras
memorizar,ar,ri,NULL,ri,z,3,0,1,1,0,ara,memorizara
memorizar,ar,ri,NULL,ri,z,1,1,1,1,0,áramos,memorizáramos
memorizar,ar,ri,NULL,ri,z,2,1,1,1,0,arais,memorizarais
memorizar,ar,ri,NULL,ri,z,3,1,1,1,0,aran,memorizaran
memorizar,ar,ri,NULL,ri,z,1,0,3,1,0,are,memorizare
memorizar,ar,ri,NULL,ri,z,2,0,3,1,0,ares,memorizares
memorizar,ar,ri,NULL,ri,z,3,0,3,1,0,are,memorizare
memorizar,ar,ri,NULL,ri,z,1,1,3,1,0,áremos,memorizáremos
memorizar,ar,ri,NULL,ri,z,2,1,3,1,0,areis,memorizareis
memorizar,ar,ri,NULL,ri,z,3,1,3,1,0,aren,memorizaren
memorizar,ar,ri,NULL,ri,z,0,0,0,2,-,?,-
memorizar,ar,ri,NULL,ri,z,2,0,0,2,0,a,memoriza
memorizar,ar,ri,NULL,ri,z,3,0,0,2,0,ce,memorice
memorizar,ar,ri,NULL,ri,z,1,1,0,2,0,cemos,memoricemos
memorizar,ar,ri,NULL,ri,z,2,1,0,2,0,ad,memorizad
memorizar,ar,ri,NULL,ri,z,3,1,0,2,0,cen,memoricen
remendar,ar,men,m,en,d,1,0,0,0,mien,o,remiendo
remendar,ar,men,m,en,d,2,0,0,0,mien,as,remiendas
remendar,ar,men,m,en,d,3,0,0,0,mien,a,remienda
remendar,ar,men,m,en,d,1,1,0,0,0,amos,remendamos
remendar,ar,men,m,en,d,2,1,0,0,0,áis,remendáis
remendar,ar,men,m,en,d,3,1,0,0,mien,an,remiendan
remendar,ar,men,m,en,d,1,0,1,0,0,aba,remendaba
remendar,ar,men,m,en,d,2,0,1,0,0,abas,remendabas
remendar,ar,men,m,en,d,3,0,1,0,0,aba,remendaba
remendar,ar,men,m,en,d,1,1,1,0,0,ábamos,remendábamos
remendar,ar,men,m,en,d,2,1,1,0,0,abais,remendabais
remendar,ar,men,m,en,d,3,1,1,0,0,aban,remendaban
remendar,ar,men,m,en,d,1,0,2,0,0,é,remendé
remendar,ar,men,m,en,d,2,0,2,0,0,aste,remendaste
remendar,ar,men,m,en,d,3,0,2,0,0,ó,remendó
remendar,ar,men,m,en,d,1,1,2,0,0,amos,remendamos
remendar,ar,men,m,en,d,2,1,2,0,0,asteis,remendasteis
remendar,ar,men,m,en,d,3,1,2,0,0,aron,remendaron
remendar,ar,men,m,en,d,1,0,3,0,0,aré,remendaré
remendar,ar,men,m,en,d,2,0,3,0,0,arás,remendarás
remendar,ar,men,m,en,d,3,0,3,0,0,ará,remendará
remendar,ar,men,m,en,d,1,1,3,0,0,aremos,remendaremos
remendar,ar,men,m,en,d,2,1,3,0,0,aréis,remendaréis
remendar,ar,men,m,en,d,3,1,3,0,0,arán,remendarán
remendar,ar,men,m,en,d,1,0,4,0,0,aría,remendaría
remendar,ar,men,m,en,d,2,0,4,0,0,arías,remendarías
remendar,ar,men,m,en,d,3,0,4,0,0,aría,remendaría
remendar,ar,men,m,en,d,1,1,4,0,0,aríamos,remendaríamos
remendar,ar,men,m,en,d,2,1,4,0,0,aríais,remendaríais
remendar,ar,men,m,en,d,3,1,4,0,0,arían,remendarían
remendar,ar,men,m,en,d,1,0,0,1,mien,e,remiende
remendar,ar,men,m,en,d,2,0,0,1,mien,es,remiendes
remendar,ar,men,m,en,d,3,0,0,1,mien,e,remiende
remendar,ar,men,m,en,d,1,1,0,1,0,emos,remendemos
remendar,ar,men,m,en,d,2,1,0,1,0,éis,remendéis
remendar,ar,men,m,en,d,3,1,0,1,mien,en,remienden
remendar,ar,men,m,en,d,1,0,1,1,0,ara,remendara
remendar,ar,men,m,en,d,2,0,1,1,0,aras,remendaras
remendar,ar,men,m,en,d,3,0,1,1,0,ara,remendara
remendar,ar,men,m,en,d,1,1,1,1,0,áramos,remendáramos
remendar,ar,men,m,en,d,2,1,1,1,0,arais,remendarais
remendar,ar,men,m,en,d,3,1,1,1,0,aran,remendaran
remendar,ar,men,m,en,d,1,0,3,1,0,are,remendare
remendar,ar,men,m,en,d,2,0,3,1,0,ares,remendares
remendar,ar,men,m,en,d,3,0,3,1,0,are,remendare
remendar,ar,men,m,en,d,1,1,3,1,0,áremos,remendáremos
remendar,ar,men,m,en,d,2,1,3,1,0,areis,remendareis
remendar,ar,men,m,en,d,3,1,3,1,0,aren,remendaren
remendar,ar,men,m,en,d,0,0,0,2,-,?,-
remendar,ar,men,m,en,d,2,0,0,2,mien,a,remienda
remendar,ar,men,m,en,d,3,0,0,2,mien,e,remiende
remendar,ar,men,m,en,d,1,1,0,2,0,emos,remendemos
remendar,ar,men,m,en,d,2,1,0,2,0,ad,remendad
remendar,ar,men,m,en,d,3,1,0,2,mien,en,remienden
ordeñar,ar,de,NULL,de,ñ,1,0,0,0,0,o,ordeño
ordeñar,ar,de,NULL,de,ñ,2,0,0,0,0,as,ordeñas
ordeñar,ar,de,NULL,de,ñ,3,0,0,0,0,a,ordeña
ordeñar,ar,de,NULL,de,ñ,1,1,0,0,0,amos,ordeñamos
ordeñar,ar,de,NULL,de,ñ,2,1,0,0,0,áis,ordeñáis
ordeñar,ar,de,NULL,de,ñ,3,1,0,0,0,an,ordeñan
ordeñar,ar,de,NULL,de,ñ,1,0,1,0,0,aba,ordeñaba
ordeñar,ar,de,NULL,de,ñ,2,0,1,0,0,abas,ordeñabas
ordeñar,ar,de,NULL,de,ñ,3,0,1,0,0,aba,ordeñaba
ordeñar,ar,de,NULL,de,ñ,1,1,1,0,0,ábamos,ordeñábamos
ordeñar,ar,de,NULL,de,ñ,2,1,1,0,0,abais,ordeñabais
ordeñar,ar,de,NULL,de,ñ,3,1,1,0,0,aban,ordeñaban
ordeñar,ar,de,NULL,de,ñ,1,0,2,0,0,é,ordeñé
ordeñar,ar,de,NULL,de,ñ,2,0,2,0,0,aste,ordeñaste
ordeñar,ar,de,NULL,de,ñ,3,0,2,0,0,ó,ordeñó
ordeñar,ar,de,NULL,de,ñ,1,1,2,0,0,amos,ordeñamos
ordeñar,ar,de,NULL,de,ñ,2,1,2,0,0,asteis,ordeñasteis
ordeñar,ar,de,NULL,de,ñ,3,1,2,0,0,aron,ordeñaron
ordeñar,ar,de,NULL,de,ñ,1,0,3,0,0,aré,ordeñaré
ordeñar,ar,de,NULL,de,ñ,2,0,3,0,0,arás,ordeñarás
ordeñar,ar,de,NULL,de,ñ,3,0,3,0,0,ará,ordeñará
ordeñar,ar,de,NULL,de,ñ,1,1,3,0,0,aremos,ordeñaremos
ordeñar,ar,de,NULL,de,ñ,2,1,3,0,0,aréis,ordeñaréis
ordeñar,ar,de,NULL,de,ñ,3,1,3,0,0,arán,ordeñarán
ordeñar,ar,de,NULL,de,ñ,1,0,4,0,0,aría,ordeñaría
ordeñar,ar,de,NULL,de,ñ,2,0,4,0,0,arías,ordeñarías
ordeñar,ar,de,NULL,de,ñ,3,0,4,0,0,aría,ordeñaría
ordeñar,ar,de,NULL,de,ñ,1,1,4,0,0,aríamos,ordeñaríamos
ordeñar,ar,de,NULL,de,ñ,2,1,4,0,0,aríais,ordeñaríais
ordeñar,ar,de,NULL,de,ñ,3,1,4,0,0,arían,ordeñarían
ordeñar,ar,de,NULL,de,ñ,1,0,0,1,0,e,ordeñe
ordeñar,ar,de,NULL,de,ñ,2,0,0,1,0,es,ordeñes
ordeñar,ar,de,NULL,de,ñ,3,0,0,1,0,e,ordeñe
ordeñar,ar,de,NULL,de,ñ,1,1,0,1,0,emos,ordeñemos
ordeñar,ar,de,NULL,de,ñ,2,1,0,1,0,éis,ordeñéis
ordeñar,ar,de,NULL,de,ñ,3,1,0,1,0,en,ordeñen
ordeñar,ar,de,NULL,de,ñ,1,0,1,1,0,ara,ordeñara
ordeñar,ar,de,NULL,de,ñ,2,0,1,1,0,aras,ordeñaras
ordeñar,ar,de,NULL,de,ñ,3,0,1,1,0,ara,ordeñara
ordeñar,ar,de,NULL,de,ñ,1,1,1,1,0,áramos,ordeñáramos
ordeñar,ar,de,NULL,de,ñ,2,1,1,1,0,arais,ordeñarais
ordeñar,ar,de,NULL,de,ñ,3,1,1,1,0,aran,ordeñaran
ordeñar,ar,de,NULL,de,ñ,1,0,3,1,0,are,ordeñare
ordeñar,ar,de,NULL,de,ñ,2,0,3,1,0,ares,ordeñares
ordeñar,ar,de,NULL,de,ñ,3,0,3,1,0,are,ordeñare
ordeñar,ar,de,NULL,de,ñ,1,1,3,1,0,áremos,ordeñáremos
ordeñar,ar,de,NULL,de,ñ,2,1,3,1,0,areis,ordeñareis
ordeñar,ar,de,NULL,de,ñ,3,1,3,1,0,aren,ordeñaren
ordeñar,ar,de,NULL,de,ñ,0,0,0,2,-,?,-
ordeñar,ar,de,NULL,de,ñ,2,0,0,2,0,a,ordeña
ordeñar,ar,de,NULL,de,ñ,3,0,0,2,0,e,ordeñe
ordeñar,ar,de,NULL,de,ñ,1,1,0,2,0,emos,ordeñemos
ordeñar,ar,de,NULL,de,ñ,2,1,0,2,0,ad,ordeñad
ordeñar,ar,de,NULL,de,ñ,3,1,0,2,0,en,ordeñen
perder,er,per,p,er,d,1,0,0,0,pier,o,pierdo
perder,er,per,p,er,d,2,0,0,0,pier,es,pierdes
perder,er,per,p,er,d,3,0,0,0,pier,e,pierde
perder,er,per,p,er,d,1,1,0,0,0,emos,perdemos
perder,er,per,p,er,d,2,1,0,0,0,éis,perdéis
perder,er,per,p,er,d,3,1,0,0,pier,en,pierden
perder,er,per,p,er,d,1,0,1,0,0,ía,perdía
perder,er,per,p,er,d,2,0,1,0,0,ías,perdías
perder,er,per,p,er,d,3,0,1,0,0,ía,perdía
perder,er,per,p,er,d,1,1,1,0,0,íamos,perdíamos
perder,er,per,p,er,d,2,1,1,0,0,íais,perdíais
perder,er,per,p,er,d,3,1,1,0,0,ían,perdían
perder,er,per,p,er,d,1,0,2,0,0,í,perdí
perder,er,per,p,er,d,2,0,2,0,0,iste,perdiste
perder,er,per,p,er,d,3,0,2,0,0,ió,perdió
perder,er,per,p,er,d,1,1,2,0,0,imos,perdimos
perder,er,per,p,er,d,2,1,2,0,0,isteis,perdisteis
perder,er,per,p,er,d,3,1,2,0,0,ieron,perdieron
perder,er,per,p,er,d,1,0,3,0,0,eré,perderé
perder,er,per,p,er,d,2,0,3,0,0,erás,perderás
perder,er,per,p,er,d,3,0,3,0,0,erá,perderá
perder,er,per,p,er,d,1,1,3,0,0,eremos,perderemos
perder,er,per,p,er,d,2,1,3,0,0,eréis,perderéis
perder,er,per,p,er,d,3,1,3,0,0,erán,perderán
perder,er,per,p,er,d,1,0,4,0,0,ería,perdería
perder,er,per,p,er,d,2,0,4,0,0,erías,perderías
perder,er,per,p,er,d,3,0,4,0,0,ería,perdería
perder,er,per,p,er,d,1,1,4,0,0,eríamos,perderíamos
perder,er,per,p,er,d,2,1,4,0,0,eríais,perderíais
perder,er,per,p,er,d,3,1,4,0,0,erían,perderían
perder,er,per,p,er,d,1,0,0,1,pier,a,pierda
perder,er,per,p,er,d,2,0,0,1,pier,as,pierdas
perder,er,per,p,er,d,3,0,0,1,pier,a,pierda
perder,er,per,p,er,d,1,1,0,1,0,amos,perdamos
perder,er,per,p,er,d,2,1,0,1,0,áis,perdáis
perder,er,per,p,er,d,3,1,0,1,pier,an,pierdan
perder,er,per,p,er,d,1,0,1,1,0,iera,perdiera
perder,er,per,p,er,d,2,0,1,1,0,ieras,perdieras
perder,er,per,p,er,d,3,0,1,1,0,iera,perdiera
perder,er,per,p,er,d,1,1,1,1,0,iéramos,perdiéramos
perder,er,per,p,er,d,2,1,1,1,0,ierais,perdierais
perder,er,per,p,er,d,3,1,1,1,0,ieran,perdieran
perder,er,per,p,er,d,1,0,3,1,0,iere,perdiere
perder,er,per,p,er,d,2,0,3,1,0,ieres,perdieres
perder,er,per,p,er,d,3,0,3,1,0,iere,perdiere
perder,er,per,p,er,d,1,1,3,1,0,iéremos,perdiéremos
perder,er,per,p,er,d,2,1,3,1,0,iereis,perdiereis
perder,er,per,p,er,d,3,1,3,1,0,ieren,perdieren
perder,er,per,p,er,d,0,0,0,2,-,?,-
perder,er,per,p,er,d,2,0,0,2,pier,e,pierde
perder,er,per,p,er,d,3,0,0,2,pier,a,pierda
perder,er,per,p,er,d,1,1,0,2,0,amos,perdamos
perder,er,per,p,er,d,2,1,0,2,0,ed,perded
perder,er,per,p,er,d,3,1,0,2,pier,an,pierdan
extrañar,ar,tra,t,ra,ñ,1,0,0,0,0,o,extraño
extrañar,ar,tra,t,ra,ñ,2,0,0,0,0,as,extrañas
extrañar,ar,tra,t,ra,ñ,3,0,0,0,0,a,extraña
extrañar,ar,tra,t,ra,ñ,1,1,0,0,0,amos,extrañamos
extrañar,ar,tra,t,ra,ñ,2,1,0,0,0,áis,extrañáis
extrañar,ar,tra,t,ra,ñ,3,1,0,0,0,an,extrañan
extrañar,ar,tra,t,ra,ñ,1,0,1,0,0,aba,extrañaba
extrañar,ar,tra,t,ra,ñ,2,0,1,0,0,abas,extrañabas
extrañar,ar,tra,t,ra,ñ,3,0,1,0,0,aba,extrañaba
extrañar,ar,tra,t,ra,ñ,1,1,1,0,0,ábamos,extrañábamos
extrañar,ar,tra,t,ra,ñ,2,1,1,0,0,abais,extrañabais
extrañar,ar,tra,t,ra,ñ,3,1,1,0,0,aban,extrañaban
extrañar,ar,tra,t,ra,ñ,1,0,2,0,0,é,extrañé
extrañar,ar,tra,t,ra,ñ,2,0,2,0,0,aste,extrañaste
extrañar,ar,tra,t,ra,ñ,3,0,2,0,0,ó,extrañó
extrañar,ar,tra,t,ra,ñ,1,1,2,0,0,amos,extrañamos
extrañar,ar,tra,t,ra,ñ,2,1,2,0,0,asteis,extrañasteis
extrañar,ar,tra,t,ra,ñ,3,1,2,0,0,aron,extrañaron
extrañar,ar,tra,t,ra,ñ,1,0,3,0,0,aré,extrañaré
extrañar,ar,tra,t,ra,ñ,2,0,3,0,0,arás,extrañarás
extrañar,ar,tra,t,ra,ñ,3,0,3,0,0,ará,extrañará
extrañar,ar,tra,t,ra,ñ,1,1,3,0,0,aremos,extrañaremos
extrañar,ar,tra,t,ra,ñ,2,1,3,0,0,aréis,extrañaréis
extrañar,ar,tra,t,ra,ñ,3,1,3,0,0,arán,extrañarán
extrañar,ar,tra,t,ra,ñ,1,0,4,0,0,aría,extrañaría
extrañar,ar,tra,t,ra,ñ,2,0,4,0,0,arías,extrañarías
extrañar,ar,tra,t,ra,ñ,3,0,4,0,0,aría,extrañaría
extrañar,ar,tra,t,ra,ñ,1,1,4,0,0,aríamos,extrañaríamos
