infinitivo,ending,stem,pensyl,prePensyl,posPensyl,person,number,tense,mood,class_suff,class_pensyl,class_prePensyl,class_posPensyl,conjugacion
mirar,ar,r,mi,NULL,mi,1,1,1,0,aremos,0,NULL,0,miraremos
mirar,ar,r,mi,NULL,mi,2,1,1,0,aréis,0,NULL,0,miraréis
mirar,ar,r,mi,NULL,mi,3,1,1,0,arán,0,NULL,0,mirarán
mirar,ar,r,mi,NULL,mi,1,0,2,0,aría,0,NULL,0,miraría
mirar,ar,r,mi,NULL,mi,2,0,2,0,arías,0,NULL,0,mirarías
mirar,ar,r,mi,NULL,mi,3,0,2,0,aría,0,NULL,0,miraría
mirar,ar,r,mi,NULL,mi,1,1,2,0,aríamos,0,NULL,0,miraríamos
mirar,ar,r,mi,NULL,mi,2,1,2,0,aríais,0,NULL,0,miraríais
mirar,ar,r,mi,NULL,mi,3,1,2,0,arían,0,NULL,0,mirarían
mirar,ar,r,mi,NULL,mi,1,0,0,1,e,0,NULL,0,mire
mirar,ar,r,mi,NULL,mi,2,0,0,1,es,0,NULL,0,mires
mirar,ar,r,mi,NULL,mi,3,0,0,1,e,0,NULL,0,mire
mirar,ar,r,mi,NULL,mi,1,1,0,1,emos,0,NULL,0,miremos
mirar,ar,r,mi,NULL,mi,2,1,0,1,éis,0,NULL,0,miréis
mirar,ar,r,mi,NULL,mi,3,1,0,1,en,0,NULL,0,miren
mirar,ar,r,mi,NULL,mi,1,0,1,1,ara,0,NULL,0,mirara
mirar,ar,r,mi,NULL,mi,2,0,1,1,aras,0,NULL,0,miraras
mirar,ar,r,mi,NULL,mi,3,0,1,1,ara,0,NULL,0,mirara
mirar,ar,r,mi,NULL,mi,1,1,1,1,áramos,0,NULL,0,miráramos
mirar,ar,r,mi,NULL,mi,2,1,1,1,arais,0,NULL,0,mirarais
mirar,ar,r,mi,NULL,mi,3,1,1,1,aran,0,NULL,0,miraran
mirar,ar,r,mi,NULL,mi,1,0,1,1,are,0,NULL,0,mirare
mirar,ar,r,mi,NULL,mi,2,0,1,1,ares,0,NULL,0,mirares
mirar,ar,r,mi,NULL,mi,3,0,1,1,are,0,NULL,0,mirare
mirar,ar,r,mi,NULL,mi,1,1,1,1,áremos,0,NULL,0,miráremos
mirar,ar,r,mi,NULL,mi,2,1,1,1,areis,0,NULL,0,mirareis
mirar,ar,r,mi,NULL,mi,3,1,1,1,aren,0,NULL,0,miraren
mirar,ar,r,mi,NULL,mi,0,0,0,2,-,-,-,-,-
mirar,ar,r,mi,NULL,mi,2,0,0,2,a,0,NULL,0,mira
mirar,ar,r,mi,NULL,mi,0,0,0,2,e,0,NULL,0,mire
mirar,ar,r,mi,NULL,mi,1,1,0,2,emos,0,NULL,0,miremos
mirar,ar,r,mi,NULL,mi,2,1,0,2,ad,0,NULL,0,mirad
mirar,ar,r,mi,NULL,mi,0,0,0,2,en,0,NULL,0,miren
amar,ar,m,a,NULL,a,1,0,0,0,o,0,NULL,0,amo
amar,ar,m,a,NULL,a,2,0,0,0,as,0,NULL,0,amas
amar,ar,m,a,NULL,a,3,0,0,0,a,0,NULL,0,ama
amar,ar,m,a,NULL,a,1,1,0,0,amos,0,NULL,0,amamos
amar,ar,m,a,NULL,a,2,1,0,0,áis,0,NULL,0,amáis
amar,ar,m,a,NULL,a,3,1,0,0,an,0,NULL,0,aman
amar,ar,m,a,NULL,a,1,0,1,0,aba,0,NULL,0,amaba
amar,ar,m,a,NULL,a,2,0,1,0,abas,0,NULL,0,amabas
amar,ar,m,a,NULL,a,3,0,1,0,aba,0,NULL,0,amaba
amar,ar,m,a,NULL,a,1,1,1,0,ábamos,0,NULL,0,amábamos
amar,ar,m,a,NULL,a,2,1,1,0,abais,0,NULL,0,amabais
amar,ar,m,a,NULL,a,3,1,1,0,aban,0,NULL,0,amaban
amar,ar,m,a,NULL,a,1,0,2,0,é,0,NULL,0,amé
amar,ar,m,a,NULL,a,2,0,2,0,aste,0,NULL,0,amaste
amar,ar,m,a,NULL,a,3,0,2,0,ó,0,NULL,0,amó
amar,ar,m,a,NULL,a,1,1,2,0,amos,0,NULL,0,amamos
amar,ar,m,a,NULL,a,2,1,2,0,asteis,0,NULL,0,amasteis
amar,ar,m,a,NULL,a,3,1,2,0,aron,0,NULL,0,amaron
amar,ar,m,a,NULL,a,1,0,1,0,aré,0,NULL,0,amaré
amar,ar,m,a,NULL,a,2,0,1,0,arás,0,NULL,0,amarás
amar,ar,m,a,NULL,a,3,0,1,0,ará,0,NULL,0,amará
amar,ar,m,a,NULL,a,1,1,1,0,aremos,0,NULL,0,amaremos
amar,ar,m,a,NULL,a,2,1,1,0,aréis,0,NULL,0,amaréis
amar,ar,m,a,NULL,a,3,1,1,0,arán,0,NULL,0,amarán
amar,ar,m,a,NULL,a,1,0,2,0,aría,0,NULL,0,amaría
amar,ar,m,a,NULL,a,2,0,2,0,arías,0,NULL,0,amarías
amar,ar,m,a,NULL,a,3,0,2,0,aría,0,NULL,0,amaría
amar,ar,m,a,NULL,a,1,1,2,0,aríamos,0,NULL,0,amaríamos
amar,ar,m,a,NULL,a,2,1,2,0,aríais,0,NULL,0,amaríais
amar,ar,m,a,NULL,a,3,1,2,0,arían,0,NULL,0,amarían
amar,ar,m,a,NULL,a,1,0,0,1,e,0,NULL,0,ame
amar,ar,m,a,NULL,a,2,0,0,1,es,0,NULL,0,ames
amar,ar,m,a,NULL,a,3,0,0,1,e,0,NULL,0,ame
amar,ar,m,a,NULL,a,1,1,0,1,emos,0,NULL,0,amemos
amar,ar,m,a,NULL,a,2,1,0,1,éis,0,NULL,0,améis
amar,ar,m,a,NULL,a,3,1,0,1,en,0,NULL,0,amen
amar,ar,m,a,NULL,a,1,0,1,1,ara,0,NULL,0,amara
amar,ar,m,a,NULL,a,2,0,1,1,aras,0,NULL,0,amaras
amar,ar,m,a,NULL,a,3,0,1,1,ara,0,NULL,0,amara
amar,ar,m,a,NULL,a,1,1,1,1,áramos,0,NULL,0,amáramos
amar,ar,m,a,NULL,a,2,1,1,1,arais,0,NULL,0,amarais
amar,ar,m,a,NULL,a,3,1,1,1,aran,0,NULL,0,amaran
amar,ar,m,a,NULL,a,1,0,1,1,are,0,NULL,0,amare
amar,ar,m,a,NULL,a,2,0,1,1,ares,0,NULL,0,amares
amar,ar,m,a,NULL,a,3,0,1,1,are,0,NULL,0,amare
amar,ar,m,a,NULL,a,1,1,1,1,áremos,0,NULL,0,amáremos
amar,ar,m,a,NULL,a,2,1,1,1,areis,0,NULL,0,amareis
amar,ar,m,a,NULL,a,3,1,1,1,aren,0,NULL,0,amaren
amar,ar,m,a,NULL,a,0,0,0,2,-,-,-,-,-
amar,ar,m,a,NULL,a,2,0,0,2,a,0,NULL,0,ama
amar,ar,m,a,NULL,a,0,0,0,2,e,0,NULL,0,ame
amar,ar,m,a,NULL,a,1,1,0,2,emos,0,NULL,0,amemos
amar,ar,m,a,NULL,a,2,1,0,2,ad,0,NULL,0,amad
amar,ar,m,a,NULL,a,0,0,0,2,en,0,NULL,0,amen
administrar,ar,tr,nis,n,is,1,0,0,0,o,0,NULL,0,administro
administrar,ar,tr,nis,n,is,2,0,0,0,as,0,NULL,0,administras
administrar,ar,tr,nis,n,is,3,0,0,0,a,0,NULL,0,administra
administrar,ar,tr,nis,n,is,1,1,0,0,amos,0,NULL,0,administramos
administrar,ar,tr,nis,n,is,2,1,0,0,áis,0,NULL,0,administráis
administrar,ar,tr,nis,n,is,3,1,0,0,an,0,NULL,0,administran
administrar,ar,tr,nis,n,is,1,0,1,0,aba,0,NULL,0,administraba
administrar,ar,tr,nis,n,is,2,0,1,0,abas,0,NULL,0,administrabas
administrar,ar,tr,nis,n,is,3,0,1,0,aba,0,NULL,0,administraba
administrar,ar,tr,nis,n,is,1,1,1,0,ábamos,0,NULL,0,administrábamos
administrar,ar,tr,nis,n,is,2,1,1,0,abais,0,NULL,0,administrabais
administrar,ar,tr,nis,n,is,3,1,1,0,aban,0,NULL,0,administraban
administrar,ar,tr,nis,n,is,1,0,2,0,é,0,NULL,0,administré
administrar,ar,tr,nis,n,is,2,0,2,0,aste,0,NULL,0,administraste
administrar,ar,tr,nis,n,is,3,0,2,0,ó,0,NULL,0,administró
administrar,ar,tr,nis,n,is,1,1,2,0,amos,0,NULL,0,administramos
administrar,ar,tr,nis,n,is,2,1,2,0,asteis,0,NULL,0,administrasteis
administrar,ar,tr,nis,n,is,3,1,2,0,aron,0,NULL,0,administraron
administrar,ar,tr,nis,n,is,1,0,1,0,aré,0,NULL,0,administraré
administrar,ar,tr,nis,n,is,2,0,1,0,arás,0,NULL,0,administrarás
administrar,ar,tr,nis,n,is,3,0,1,0,ará,0,NULL,0,administrará
administrar,ar,tr,nis,n,is,1,1,1,0,aremos,0,NULL,0,administraremos
administrar,ar,tr,nis,n,is,2,1,1,0,aréis,0,NULL,0,administraréis
administrar,ar,tr,nis,n,is,3,1,1,0,arán,0,NULL,0,administrarán
administrar,ar,tr,nis,n,is,1,0,2,0,aría,0,NULL,0,administraría
administrar,ar,tr,nis,n,is,2,0,2,0,arías,0,NULL,0,administrarías
administrar,ar,tr,nis,n,is,3,0,2,0,aría,0,NULL,0,administraría
administrar,ar,tr,nis,n,is,1,1,2,0,aríamos,0,NULL,0,administraríamos
administrar,ar,tr,nis,n,is,2,1,2,0,aríais,0,NULL,0,administraríais
administrar,ar,tr,nis,n,is,3,1,2,0,arían,0,NULL,0,administrarían
administrar,ar,tr,nis,n,is,1,0,0,1,e,0,NULL,0,administre
administrar,ar,tr,nis,n,is,2,0,0,1,es,0,NULL,0,administres
administrar,ar,tr,nis,n,is,3,0,0,1,e,0,NULL,0,administre
administrar,ar,tr,nis,n,is,1,1,0,1,emos,0,NULL,0,administremos
administrar,ar,tr,nis,n,is,2,1,0,1,éis,0,NULL,0,administréis
administrar,ar,tr,nis,n,is,3,1,0,1,en,0,NULL,0,administren
administrar,ar,tr,nis,n,is,1,0,1,1,ara,0,NULL,0,administrara
administrar,ar,tr,nis,n,is,2,0,1,1,aras,0,NULL,0,administraras
administrar,ar,tr,nis,n,is,3,0,1,1,ara,0,NULL,0,administrara
administrar,ar,tr,nis,n,is,1,1,1,1,áramos,0,NULL,0,administráramos
administrar,ar,tr,nis,n,is,2,1,1,1,arais,0,NULL,0,administrarais
administrar,ar,tr,nis,n,is,3,1,1,1,aran,0,NULL,0,administraran
administrar,ar,tr,nis,n,is,1,0,1,1,are,0,NULL,0,administrare
administrar,ar,tr,nis,n,is,2,0,1,1,ares,0,NULL,0,administrares
administrar,ar,tr,nis,n,is,3,0,1,1,are,0,NULL,0,administrare
administrar,ar,tr,nis,n,is,1,1,1,1,áremos,0,NULL,0,administráremos
administrar,ar,tr,nis,n,is,2,1,1,1,areis,0,NULL,0,administrareis
administrar,ar,tr,nis,n,is,3,1,1,1,aren,0,NULL,0,administraren
administrar,ar,tr,nis,n,is,0,0,0,2,-,-,-,-,-
administrar,ar,tr,nis,n,is,2,0,0,2,a,0,NULL,0,administra
administrar,ar,tr,nis,n,is,0,0,0,2,e,0,NULL,0,administre
administrar,ar,tr,nis,n,is,1,1,0,2,emos,0,NULL,0,administremos
administrar,ar,tr,nis,n,is,2,1,0,2,ad,0,NULL,0,administrad
administrar,ar,tr,nis,n,is,0,0,0,2,en,0,NULL,0,administren
marchar,ar,ch,mar,m,ar,1,0,0,0,o,0,NULL,0,marcho
marchar,ar,ch,mar,m,ar,2,0,0,0,as,0,NULL,0,marchas
marchar,ar,ch,mar,m,ar,3,0,0,0,a,0,NULL,0,marcha
marchar,ar,ch,mar,m,ar,1,1,0,0,amos,0,NULL,0,marchamos
marchar,ar,ch,mar,m,ar,2,1,0,0,áis,0,NULL,0,marcháis
marchar,ar,ch,mar,m,ar,3,1,0,0,an,0,NULL,0,marchan
marchar,ar,ch,mar,m,ar,1,0,1,0,aba,0,NULL,0,marchaba
marchar,ar,ch,mar,m,ar,2,0,1,0,abas,0,NULL,0,marchabas
marchar,ar,ch,mar,m,ar,3,0,1,0,aba,0,NULL,0,marchaba
marchar,ar,ch,mar,m,ar,1,1,1,0,ábamos,0,NULL,0,marchábamos
marchar,ar,ch,mar,m,ar,2,1,1,0,abais,0,NULL,0,marchabais
marchar,ar,ch,mar,m,ar,3,1,1,0,aban,0,NULL,0,marchaban
marchar,ar,ch,mar,m,ar,1,0,2,0,é,0,NULL,0,marché
marchar,ar,ch,mar,m,ar,2,0,2,0,aste,0,NULL,0,marchaste
marchar,ar,ch,mar,m,ar,3,0,2,0,ó,0,NULL,0,marchó
marchar,ar,ch,mar,m,ar,1,1,2,0,amos,0,NULL,0,marchamos
marchar,ar,ch,mar,m,ar,2,1,2,0,asteis,0,NULL,0,marchasteis
marchar,ar,ch,mar,m,ar,3,1,2,0,aron,0,NULL,0,marcharon
marchar,ar,ch,mar,m,ar,1,0,1,0,aré,0,NULL,0,marcharé
marchar,ar,ch,mar,m,ar,2,0,1,0,arás,0,NULL,0,marcharás
marchar,ar,ch,mar,m,ar,3,0,1,0,ará,0,NULL,0,marchará
marchar,ar,ch,mar,m,ar,1,1,1,0,aremos,0,NULL,0,marcharemos
marchar,ar,ch,mar,m,ar,2,1,1,0,aréis,0,NULL,0,marcharéis
marchar,ar,ch,mar,m,ar,3,1,1,0,arán,0,NULL,0,marcharán
marchar,ar,ch,mar,m,ar,1,0,2,0,aría,0,NULL,0,marcharía
marchar,ar,ch,mar,m,ar,2,0,2,0,arías,0,NULL,0,marcharías
marchar,ar,ch,mar,m,ar,3,0,2,0,aría,0,NULL,0,marcharía
marchar,ar,ch,mar,m,ar,1,1,2,0,aríamos,0,NULL,0,marcharíamos
marchar,ar,ch,mar,m,ar,2,1,2,0,aríais,0,NULL,0,marcharíais
marchar,ar,ch,mar,m,ar,3,1,2,0,arían,0,NULL,0,marcharían
marchar,ar,ch,mar,m,ar,1,0,0,1,e,0,NULL,0,marche
marchar,ar,ch,mar,m,ar,2,0,0,1,es,0,NULL,0,marches
marchar,ar,ch,mar,m,ar,3,0,0,1,e,0,NULL,0,marche
marchar,ar,ch,mar,m,ar,1,1,0,1,emos,0,NULL,0,marchemos
marchar,ar,ch,mar,m,ar,2,1,0,1,éis,0,NULL,0,marchéis
marchar,ar,ch,mar,m,ar,3,1,0,1,en,0,NULL,0,marchen
marchar,ar,ch,mar,m,ar,1,0,1,1,ara,0,NULL,0,marchara
marchar,ar,ch,mar,m,ar,2,0,1,1,aras,0,NULL,0,marcharas
marchar,ar,ch,mar,m,ar,3,0,1,1,ara,0,NULL,0,marchara
marchar,ar,ch,mar,m,ar,1,1,1,1,áramos,0,NULL,0,marcháramos
marchar,ar,ch,mar,m,ar,2,1,1,1,arais,0,NULL,0,marcharais
marchar,ar,ch,mar,m,ar,3,1,1,1,aran,0,NULL,0,marcharan
marchar,ar,ch,mar,m,ar,1,0,1,1,are,0,NULL,0,marchare
marchar,ar,ch,mar,m,ar,2,0,1,1,ares,0,NULL,0,marchares
marchar,ar,ch,mar,m,ar,3,0,1,1,are,0,NULL,0,marchare
marchar,ar,ch,mar,m,ar,1,1,1,1,áremos,0,NULL,0,marcháremos
marchar,ar,ch,mar,m,ar,2,1,1,1,areis,0,NULL,0,marchareis
marchar,ar,ch,mar,m,ar,3,1,1,1,aren,0,NULL,0,marcharen
marchar,ar,ch,mar,m,ar,0,0,0,2,-,-,-,-,-
marchar,ar,ch,mar,m,ar,2,0,0,2,a,0,NULL,0,marcha
marchar,ar,ch,mar,m,ar,0,0,0,2,e,0,NULL,0,marche
marchar,ar,ch,mar,m,ar,1,1,0,2,emos,0,NULL,0,marchemos
marchar,ar,ch,mar,m,ar,2,1,0,2,ad,0,NULL,0,marchad
marchar,ar,ch,mar,m,ar,0,0,0,2,en,0,NULL,0,marchen
marcar,ar,c,mar,m,ar,1,0,0,0,o,0,NULL,0,marco
marcar,ar,c,mar,m,ar,2,0,0,0,as,0,NULL,0,marcas
marcar,ar,c,mar,m,ar,3,0,0,0,a,0,NULL,0,marca
marcar,ar,c,mar,m,ar,1,1,0,0,amos,0,NULL,0,marcamos
marcar,ar,c,mar,m,ar,2,1,0,0,áis,0,NULL,0,marcáis
marcar,ar,c,mar,m,ar,3,1,0,0,an,0,NULL,0,marcan
marcar,ar,c,mar,m,ar,1,0,1,0,aba,0,NULL,0,marcaba
marcar,ar,c,mar,m,ar,2,0,1,0,abas,0,NULL,0,marcabas
marcar,ar,c,mar,m,ar,3,0,1,0,aba,0,NULL,0,marcaba
marcar,ar,c,mar,m,ar,1,1,1,0,ábamos,0,NULL,0,marcábamos
marcar,ar,c,mar,m,ar,2,1,1,0,abais,0,NULL,0,marcabais
marcar,ar,c,mar,m,ar,3,1,1,0,aban,0,NULL,0,marcaban
marcar,ar,c,mar,m,ar,1,0,2,0,qué,0,NULL,0,marqué
marcar,ar,c,mar,m,ar,2,0,2,0,aste,0,NULL,0,marcaste
marcar,ar,c,mar,m,ar,3,0,2,0,ó,0,NULL,0,marcó
marcar,ar,c,mar,m,ar,1,1,2,0,amos,0,NULL,0,marcamos
marcar,ar,c,mar,m,ar,2,1,2,0,asteis,0,NULL,0,marcasteis
marcar,ar,c,mar,m,ar,3,1,2,0,aron,0,NULL,0,marcaron
marcar,ar,c,mar,m,ar,1,0,1,0,aré,0,NULL,0,marcaré
marcar,ar,c,mar,m,ar,2,0,1,0,arás,0,NULL,0,marcarás
marcar,ar,c,mar,m,ar,3,0,1,0,ará,0,NULL,0,marcará
marcar,ar,c,mar,m,ar,1,1,1,0,aremos,0,NULL,0,marcaremos
marcar,ar,c,mar,m,ar,2,1,1,0,aréis,0,NULL,0,marcaréis
marcar,ar,c,mar,m,ar,3,1,1,0,arán,0,NULL,0,marcarán
marcar,ar,c,mar,m,ar,1,0,2,0,aría,0,NULL,0,marcaría
marcar,ar,c,mar,m,ar,2,0,2,0,arías,0,NULL,0,marcarías
marcar,ar,c,mar,m,ar,3,0,2,0,aría,0,NULL,0,marcaría
marcar,ar,c,mar,m,ar,1,1,2,0,aríamos,0,NULL,0,marcaríamos
marcar,ar,c,mar,m,ar,2,1,2,0,aríais,0,NULL,0,marcaríais
marcar,ar,c,mar,m,ar,3,1,2,0,arían,0,NULL,0,marcarían
marcar,ar,c,mar,m,ar,1,0,0,1,que,0,NULL,0,marque
marcar,ar,c,mar,m,ar,2,0,0,1,ques,0,NULL,0,marques
marcar,ar,c,mar,m,ar,3,0,0,1,que,0,NULL,0,marque
marcar,ar,c,mar,m,ar,1,1,0,1,quemos,0,NULL,0,marquemos
marcar,ar,c,mar,m,ar,2,1,0,1,quéis,0,NULL,0,marquéis
marcar,ar,c,mar,m,ar,3,1,0,1,quen,0,NULL,0,marquen
marcar,ar,c,mar,m,ar,1,0,1,1,ara,0,NULL,0,marcara
marcar,ar,c,mar,m,ar,2,0,1,1,aras,0,NULL,0,marcaras
marcar,ar,c,mar,m,ar,3,0,1,1,ara,0,NULL,0,marcara
marcar,ar,c,mar,m,ar,1,1,1,1,áramos,0,NULL,0,marcáramos
marcar,ar,c,mar,m,ar,2,1,1,1,arais,0,NULL,0,marcarais
marcar,ar,c,mar,m,ar,3,1,1,1,aran,0,NULL,0,marcaran
marcar,ar,c,mar,m,ar,1,0,1,1,are,0,NULL,0,marcare
marcar,ar,c,mar,m,ar,2,0,1,1,ares,0,NULL,0,marcares
marcar,ar,c,mar,m,ar,3,0,1,1,are,0,NULL,0,marcare
marcar,ar,c,mar,m,ar,1,1,1,1,áremos,0,NULL,0,marcáremos
marcar,ar,c,mar,m,ar,2,1,1,1,areis,0,NULL,0,marcareis
marcar,ar,c,mar,m,ar,3,1,1,1,aren,0,NULL,0,marcaren
marcar,ar,c,mar,m,ar,0,0,0,2,-,-,-,-,-
marcar,ar,c,mar,m,ar,2,0,0,2,a,0,NULL,0,marca
marcar,ar,c,mar,m,ar,0,0,0,2,que,0,NULL,0,marque
marcar,ar,c,mar,m,ar,1,1,0,2,quemos,0,NULL,0,marquemos
marcar,ar,c,mar,m,ar,2,1,0,2,ad,0,NULL,0,marcad
marcar,ar,c,mar,m,ar,0,0,0,2,quen,0,NULL,0,marquen
hacer,er,c,ha,NULL,ha,1,0,0,0,go,0,NULL,0,hago
hacer,er,c,ha,NULL,ha,2,0,0,0,es,0,NULL,0,haces
hacer,er,c,ha,NULL,ha,3,0,0,0,e,0,NULL,0,hace
hacer,er,c,ha,NULL,ha,1,1,0,0,emos,0,NULL,0,hacemos
hacer,er,c,ha,NULL,ha,2,1,0,0,éis,0,NULL,0,hacéis
hacer,er,c,ha,NULL,ha,3,1,0,0,en,0,NULL,0,hacen
hacer,er,c,ha,NULL,ha,1,0,1,0,ía,0,NULL,0,hacía
hacer,er,c,ha,NULL,ha,2,0,1,0,ías,0,NULL,0,hacías
hacer,er,c,ha,NULL,ha,3,0,1,0,ía,0,NULL,0,hacía
hacer,er,c,ha,NULL,ha,1,1,1,0,íamos,0,NULL,0,hacíamos
hacer,er,c,ha,NULL,ha,2,1,1,0,íais,0,NULL,0,hacíais
hacer,er,c,ha,NULL,ha,3,1,1,0,ían,0,NULL,0,hacían
hacer,er,c,ha,NULL,ha,1,0,2,0,e,hi,NULL,hi,hice
hacer,er,c,ha,NULL,ha,2,0,2,0,iste,hi,NULL,hi,hiciste
hacer,er,c,ha,NULL,ha,3,0,2,0,zo,hi,NULL,hi,hizo
hacer,er,c,ha,NULL,ha,1,1,2,0,imos,hi,NULL,hi,hicimos
hacer,er,c,ha,NULL,ha,2,1,2,0,isteis,hi,NULL,hi,hicisteis
hacer,er,c,ha,NULL,ha,3,1,2,0,ieron,hi,NULL,hi,hicieron
hacer,er,c,ha,NULL,ha,1,0,1,0,ré,0,NULL,0,haré
hacer,er,c,ha,NULL,ha,2,0,1,0,rás,0,NULL,0,harás
hacer,er,c,ha,NULL,ha,3,0,1,0,rá,0,NULL,0,hará
hacer,er,c,ha,NULL,ha,1,1,1,0,remos,0,NULL,0,haremos
hacer,er,c,ha,NULL,ha,2,1,1,0,réis,0,NULL,0,haréis
hacer,er,c,ha,NULL,ha,3,1,1,0,rán,0,NULL,0,harán
hacer,er,c,ha,NULL,ha,1,0,2,0,ría,0,NULL,0,haría
hacer,er,c,ha,NULL,ha,2,0,2,0,rías,0,NULL,0,harías
hacer,er,c,ha,NULL,ha,3,0,2,0,ría,0,NULL,0,haría
hacer,er,c,ha,NULL,ha,1,1,2,0,ríamos,0,NULL,0,haríamos
hacer,er,c,ha,NULL,ha,2,1,2,0,ríais,0,NULL,0,haríais
hacer,er,c,ha,NULL,ha,3,1,2,0,rían,0,NULL,0,harían
hacer,er,c,ha,NULL,ha,1,0,0,1,ga,0,NULL,0,haga
hacer,er,c,ha,NULL,ha,2,0,0,1,gas,0,NULL,0,hagas
hacer,er,c,ha,NULL,ha,3,0,0,1,ga,0,NULL,0,haga
hacer,er,c,ha,NULL,ha,1,1,0,1,gamos,0,NULL,0,hagamos
hacer,er,c,ha,NULL,ha,2,1,0,1,gáis,0,NULL,0,hagáis
hacer,er,c,ha,NULL,ha,3,1,0,1,gan,0,NULL,0,hagan
hacer,er,c,ha,NULL,ha,1,0,1,1,iera,hi,NULL,hi,hiciera
hacer,er,c,ha,NULL,ha,2,0,1,1,ieras,hi,NULL,hi,hicieras
hacer,er,c,ha,NULL,ha,3,0,1,1,iera,hi,NULL,hi,hiciera
hacer,er,c,ha,NULL,ha,1,1,1,1,iéramos,hi,NULL,hi,hiciéramos
hacer,er,c,ha,NULL,ha,2,1,1,1,ierais,hi,NULL,hi,hicierais
hacer,er,c,ha,NULL,ha,3,1,1,1,ieran,hi,NULL,hi,hicieran
hacer,er,c,ha,NULL,ha,1,0,1,1,iere,hi,NULL,hi,hiciere
hacer,er,c,ha,NULL,ha,2,0,1,1,ieres,hi,NULL,hi,hicieres
hacer,er,c,ha,NULL,ha,3,0,1,1,iere,hi,NULL,hi,hiciere
hacer,er,c,ha,NULL,ha,1,1,1,1,iéremos,hi,NULL,hi,hiciéremos
hacer,er,c,ha,NULL,ha,2,1,1,1,iereis,hi,NULL,hi,hiciereis
hacer,er,c,ha,NULL,ha,3,1,1,1,ieren,hi,NULL,hi,hicieren
hacer,er,c,ha,NULL,ha,0,0,0,2,-,-,-,-,-
hacer,er,c,ha,NULL,ha,2,0,0,2,-,haz,h,az,haz
hacer,er,c,ha,NULL,ha,0,0,0,2,ga,0,NULL,0,haga
hacer,er,c,ha,NULL,ha,1,1,0,2,gamos,0,NULL,0,hagamos
hacer,er,c,ha,NULL,ha,2,1,0,2,ed,0,NULL,0,haced
hacer,er,c,ha,NULL,ha,0,0,0,2,gan,0,NULL,0,hagan
medir,ir,d,me,NULL,me,1,0,0,0,o,mi,NULL,mi,mido
medir,ir,d,me,NULL,me,2,0,0,0,es,mi,NULL,mi,mides
medir,ir,d,me,NULL,me,3,0,0,0,e,mi,NULL,mi,mide
medir,ir,d,me,NULL,me,1,1,0,0,imos,0,NULL,0,medimos
medir,ir,d,me,NULL,me,2,1,0,0,ís,0,NULL,0,medís
medir,ir,d,me,NULL,me,3,1,0,0,en,mi,NULL,mi,miden
medir,ir,d,me,NULL,me,1,0,1,0,ía,0,NULL,0,medía
medir,ir,d,me,NULL,me,2,0,1,0,ías,0,NULL,0,medías
medir,ir,d,me,NULL,me,3,0,1,0,ía,0,NULL,0,medía
medir,ir,d,me,NULL,me,1,1,1,0,íamos,0,NULL,0,medíamos
medir,ir,d,me,NULL,me,2,1,1,0,íais,0,NULL,0,medíais
medir,ir,d,me,NULL,me,3,1,1,0,ían,0,NULL,0,medían
medir,ir,d,me,NULL,me,1,0,2,0,í,0,NULL,0,medí
medir,ir,d,me,NULL,me,2,0,2,0,iste,0,NULL,0,mediste
medir,ir,d,me,NULL,me,3,0,2,0,ió,mi,NULL,mi,midió
medir,ir,d,me,NULL,me,1,1,2,0,imos,0,NULL,0,medimos
medir,ir,d,me,NULL,me,2,1,2,0,isteis,0,NULL,0,medisteis
medir,ir,d,me,NULL,me,3,1,2,0,ieron,mi,NULL,mi,midieron
medir,ir,d,me,NULL,me,1,0,1,0,iré,0,NULL,0,mediré
medir,ir,d,me,NULL,me,2,0,1,0,irás,0,NULL,0,medirás
medir,ir,d,me,NULL,me,3,0,1,0,irá,0,NULL,0,medirá
medir,ir,d,me,NULL,me,1,1,1,0,iremos,0,NULL,0,mediremos
medir,ir,d,me,NULL,me,2,1,1,0,iréis,0,NULL,0,mediréis
medir,ir,d,me,NULL,me,3,1,1,0,irán,0,NULL,0,medirán
medir,ir,d,me,NULL,me,1,0,2,0,iría,0,NULL,0,mediría
medir,ir,d,me,NULL,me,2,0,2,0,irías,0,NULL,0,medirías
medir,ir,d,me,NULL,me,3,0,2,0,iría,0,NULL,0,mediría
medir,ir,d,me,NULL,me,1,1,2,0,iríamos,0,NULL,0,mediríamos
medir,ir,d,me,NULL,me,2,1,2,0,iríais,0,NULL,0,mediríais
medir,ir,d,me,NULL,me,3,1,2,0,irían,0,NULL,0,medirían
medir,ir,d,me,NULL,me,1,0,0,1,a,mi,NULL,mi,mida
medir,ir,d,me,NULL,me,2,0,0,1,as,mi,NULL,mi,midas
medir,ir,d,me,NULL,me,3,0,0,1,a,mi,NULL,mi,mida
medir,ir,d,me,NULL,me,1,1,0,1,amos,mi,NULL,mi,midamos
medir,ir,d,me,NULL,me,2,1,0,1,áis,mi,NULL,mi,midáis
medir,ir,d,me,NULL,me,3,1,0,1,an,mi,NULL,mi,midan
medir,ir,d,me,NULL,me,1,0,1,1,iera,mi,NULL,mi,midiera
medir,ir,d,me,NULL,me,2,0,1,1,ieras,mi,NULL,mi,midieras
medir,ir,d,me,NULL,me,3,0,1,1,iera,mi,NULL,mi,midiera
medir,ir,d,me,NULL,me,1,1,1,1,iéramos,mi,NULL,mi,midiéramos
